GROUP_DESCRIPTION	ANIMAL	ANIMAL_ID	PRETREATMENT_CPD_ID	PRETREATMENT_BATCH_ID	PRETREATMENT_DOSING_INFO	PRETREATMENT_DOSE	PRETREATMENT_ROUTE_OF_ADMINSTRATION	BACTERIAL_STRAIN_NAME	BACTERIAL_STRAIN_DOSE	INFECTION_ROUTE	CPD_ID	BATCH_ID	EXT_CPD_ID	EXT_BATCH_ID	DOSING_INFO	FREQUENCY	DOSE	TDD	ROUTE_OF_ADMINISTRATION	COMMENT	STUDYID	STUDY_TYPE	EXPID	SITE	PROJECT_LICENCE_NUMBER	STUDY_START_DATE	STUDY_PROTOCOL_NAME	PROVENANCE	SPECIES_NAME	ANIMAL_STRAIN	ANIMAL_SEX	ANIMAL_AGE_RANGE	ANIMAL_BODYWEIGHT_MEAN	ANIMAL_BODYWEIGHT_RANGE	ANIMAL_VENDOR	HOUSING_CAGE_NO_ANIMALS	HOUSING_CAGE_SIZE	HOUSING_FOOD	HOUSING_FOOD_RESTRICTED	HOUSING_FOOD_SUPPLEMENT	HOUSING_LIGHT_DARK_CYCLE	EXPERIMENT_TYPE	BIOMATERIAL	EXPERIMENT_DATE	PROTOCOL_NAME	PLANNED_RELATIVE_TIMEPOINT	RELATIVE_TIMEPOINT	RESULT_TYPE	STATISTICAL_METHOD	RESULT_OPERATOR	RESULT_VALUE	RESULT_UNIT	CONTROL_GROUP	RESULT_STATUS	COMMENTS	CHECK	CHECK.1	Experiment	BIOMATERIAL_annotation	BACTERIAL_STRAIN_NAME_annotation	EXPERIMENT_TYPE_annotation	RESULT_UNIT_annotation	ROUTE_OF_ADMINISTRATION_annotation	INFECTION_ROUTE_annotation	PRETREATMENT_ROUTE_OF_ADMINSTRATION_annotation	ANIMAL_SEX_annotation	SPECIES_NAME_annotation	STATISTICAL_METHOD_annotation	STUDY_TYPE_annotation
Treated-06	24	24						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	12	12	dCFU	Single value	=	-0.288228877623622	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-06	24	24						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	12	12	dCFU	Single value	=	-1.36506890785634	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-07	25	25						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-0.39403260379166	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-07	25	25						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-0.993107741570161	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-07	26	26						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-0.39403260379166	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-07	26	26						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-0.953340614698673	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-07	27	27						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-0.902188092251292	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-07	27	27						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-0.157460597354598	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-07	28	28						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-1.49470276567302	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-07	28	28						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-1.47621935997901	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-08	29	29						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	24	24	dCFU	Single value	=	-0.927011675976324	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-08	29	29						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	24	24	dCFU	Single value	=	-2.1843327437549	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-08	30	30						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	24	24	dCFU	Single value	=	-2.22296214611103	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-08	30	30						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	24	24	dCFU	Single value	=	-1.85643060169062	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-08	31	31						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	24	24	dCFU	Single value	=	-0.625981680312343	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-08	31	31						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	24	24	dCFU	Single value	=	-0.777249355642992	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-08	32	32						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	24	24	dCFU	Single value	=	-2.33791666181273	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-08	32	32						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	24	24	dCFU	Single value	=	-1.23318131129272	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-09	33	33						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	4	4	dCFU	Single value	=	-1.13215473208983	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-09	33	33						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	4	4	dCFU	Single value	=	-1.04351724504776	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-09	34	34						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	4	4	dCFU	Single value	=	-0.534211306956697	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-09	34	34						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	4	4	dCFU	Single value	=	-1.36506890785634	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-09	35	35						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	4	4	dCFU	Single value	=	-0.476219359979011	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-09	35	35						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	4	4	dCFU	Single value	=	-0.815037916532392	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-09	36	36						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	4	4	dCFU	Single value	=	-0.276647005073807	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-09	36	36						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	4	4	dCFU	Single value	=	-0.534211306956697	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-10	37	37						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	12	12	dCFU	Single value	=	0.867845267910173	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-10	37	37						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	12	12	dCFU	Single value	=	0.891757425315584	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-10	38	38						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	12	12	dCFU	Single value	=	-0.166234521662103	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-10	38	38						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	12	12	dCFU	Single value	=	0.000901894740652054	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-10	39	39						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	12	12	dCFU	Single value	=	-0.212977925204429	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-10	39	39						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	12	12	dCFU	Single value	=	-0.0782793513069731	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-10	40	40						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	12	12	dCFU	Single value	=	0.77703785388897	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-10	40	40						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	12	12	dCFU	Single value	=	0.60596739620834	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-11	41	41						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-0.680339342634936	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-11	41	41						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-0.193672770009043	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-11	42	42						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-1.74248724938378	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-11	42	42						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-0.902188092251292	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-11	43	43						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-1.1574605973546	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-11	43	43						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-1.55540060602664	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-11	44	44						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	-0.856430601690617	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-11	44	44						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	16	16	dCFU	Single value	=	0.723352994926193	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-12	45	45						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	24	24	dCFU	Single value	=	-0.441457253719799	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-12	45	45						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														right thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	24	24	dCFU	Single value	=	-1.05709005223703	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
Treated-12	46	46						E. coli ATCC 25922			NOSO-502	NOSO-0159-001A-117						176			3. PD		Dose fractionation study	EMC				s.vandenberg@erasmusmc.nl														left thigh CFU	Animal	2020-09-28 00:00:00	DOI: 10.1093/jac/dkae469	24	24	dCFU	Single value	=	-0.0640389121923626	No unit	InfectionControl	V (valid)				ExperimentResults_01	{'curie': 'NCIT:C14182', 'name': 'Animal'}									{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}	
